Date,BrentPrice,CPI__USA_M_FGI,D_EU_LIQUIDS,D_NA_LIQUIDS,D_NONOECD_LIQUIDS,D_OECD_LIQUIDS,D_WOR_LIQUIDS,INVCHANGE_WOR_LIQUIDS,IP__EUN_M_FGI,IP__OECD_M_FGI,IP__USA_M_FGI,IP__WOR_M_FGI,IP__XOECD_M_FGI,IP_OECD_M_FGI,IP_USA_M_FGI,IP_WOR_M_FGI,IP_XOECD_M_FGI,P_NA_CRUDE,P_NONOPEC_CRUDE,P_NONOPEC_LIQUIDS,P_OPEC_CRUDE,P_OPEC_LIQUIDS,P_WOR_CRUDE,P_WOR_LIQUIDS,POILBNT_WOR_M_FGI,RMSHORT_EUN_M_FGI,RMSHORT_OECD_M_FGI,RMSHORT_USA_M_FGI,RMSHORT_WOR_M_FGI,RMSHORT_XOECD_M_FGI,RMSPREAD_EUN_M_FGI,RMSPREAD_OECD_M_FGI,RMSPREAD_USA_M_FGI,RMSPREAD_WOR_M_FGI,RMSPREAD_XOECD_M_FGI,RU_OECD_M_FGI,RU_USA_M_FGI,RU_WOR_M_FGI,RU_XOECD_M_FGI,RU_EUN_M_FGI,RX_EUN_M_FGI,RX_OECD_M_FGI,RX_WOR_M_FGI,RX_XOECD_M_FGI
6/1/2008,132.37,4.935966106,16.16283246,22.0517486,38.77087427,47.93372739,86.70460167,0.433665971,-0.933011206,-0.807258295,-1.727503649,1.233297767,7.214930467,109.0478011,109.2594537,104.5975271,93.33482176,7.673146232,41.07034542,46.49735616,32.30592436,36.81944665,73.37626979,87.15512301,132.37,5.255910248,3.901641432,1.86,5.185817155,8.59350964,-0.265613585,0.791871844,2.24,0.530670501,-0.385703411,5.886830388,5.6,6.256389058,6.976211705,6.994139767,83.71540599,94.2095415,93.7780571,92.65022606
7/1/2008,133.08,5.497512078,16.65965745,22.11768191,38.70086786,48.90278598,87.60365384,0.425193837,-1.490707266,-1.290778981,-2.200339792,0.709182061,6.546316198,108.6665344,108.6849703,104.2589844,93.0976454,7.899847203,41.38958565,46.88739286,32.51839768,37.07912828,73.90798333,87.97427093,133.08,5.261466368,3.831069132,1.63,5.191881497,8.79303344,-0.320289206,0.817144813,2.38,0.528008449,-0.483150185,5.968894439,5.8,6.32199499,7.009058665,7.034584487,82.43273696,93.48359063,93.10303559,92.09765604
8/1/2008,113.1,5.308017162,16.21342999,21.64869156,37.67421325,48.11104518,85.78525843,1.201709318,-2.946541436,-3.370211962,-3.836255459,-1.126670326,5.455210618,106.9866166,107.0722142,102.866261,92.38326036,7.763535122,40.45147262,45.76423771,32.3438094,36.90454,72.79528202,87.02065906,113.1,5.252148721,3.822716663,1.72,5.289488186,9.115523163,-0.591077746,0.54708781,2.17,0.252072456,-0.765657021,6.099326177,6.1,6.434515035,7.086088913,7.124987205,86.43215876,96.00435021,95.17042065,93.09670736
9/1/2008,98.11,4.953319875,17.33091746,20.18821538,38.31063568,47.41258895,85.72322463,-0.176149403,-2.702680749,-4.585027136,-8.29483151,-1.929162347,5.852857019,105.3530638,102.4623381,101.8023172,92.66230397,6.610135185,39.71565336,44.65925765,31.94545092,36.50618153,71.66110429,85.43541531,98.11,5.318803861,3.606648487,1.13,5.180379188,9.301654502,-0.726305695,0.665665247,2.56,0.30575795,-0.942743521,6.132958902,6.1,6.489331156,7.181430625,7.193362017,90.76631238,98.33879614,97.5220801,95.48532724
10/1/2008,71.85,3.73105789,17.14251788,21.87769979,37.75164158,48.76473694,86.51637852,0.226120849,-5.745890445,-6.061986665,-6.982590769,-3.918820303,2.237636601,104.2311428,103.4305649,100.535135,91.06081495,7.410032026,40.69041744,46.03327217,31.90427415,36.4948616,72.59469159,86.80618,71.85,5.507375327,3.477411914,0.67,5.099596133,9.321687757,-0.971633606,0.80425801,3.14,0.368207182,-1.134650801,6.297978305,6.5,6.594637853,7.170192158,7.359627494,98.05886652,102.8081142,101.8563278,99.50028209
11/1/2008,52.5,1.099917471,16.18126122,21.24399389,37.66683979,47.23205309,84.89889288,1.337286369,-9.107184653,-8.966406415,-8.611262752,-7.11287794,-1.868860316,100.9461072,102.1602913,97.36503763,88.18565584,7.850630761,41.25016037,46.6007549,30.83613679,35.42672424,72.08629716,86.26532643,52.5,4.585740257,2.906510792,0.19,4.68051051,9.262578254,-0.291718039,1.193677253,3.34,0.587360901,-1.476182276,6.596341664,6.8,6.831364111,7.286969901,7.522494706,103.5703155,105.4261862,104.3222025,101.6123181
12/1/2008,40.35,-0.022228003,16.46799444,21.3162004,37.62774595,48.50863723,86.13638317,-0.914140026,-11.80133009,-12.30329725,-11.27777572,-10.21427365,-4.320276258,97.06945017,99.17176792,94.14776408,86.56911886,7.818373296,41.04004455,46.24215816,30.59176713,35.18235458,71.63181168,85.30014536,40.35,3.623603517,2.368081274,0.03,4.175177005,8.919358845,0.240021786,1.005185265,2.39,0.468725807,-1.394359772,6.893475611,7.3,7.108239919,7.524284652,7.740692802,99.71168801,103.0220286,102.8719246,102.4056929
1/1/2009,43.6,-0.113586019,15.90451382,21.26093248,36.61462496,46.91700347,83.53162843,0.410671703,-15.76795314,-15.81423058,-13.12879989,-14.08898115,-9.28099716,93.78939358,96.82448391,90.94603231,83.57291235,7.828983669,40.95742977,46.34430642,29.88805457,34.45065067,70.84548435,84.20101079,43.6,2.781888397,1.9092283,0.13,4.035509929,9.555264903,1.188643006,1.501938841,2.39,0.701161977,-2.040066612,7.224701129,7.8,7.43457136,7.840989523,8.165074901,101.8057307,103.7684722,103.7688556,103.6618738
2/1/2009,43.16,0.008463141,16.28686792,20.94703881,36.94644502,47.26043387,84.2068789,-0.230109638,-16.98783147,-17.2635562,-13.40847449,-14.24698928,-5.300844484,92.12792069,96.19534344,90.85150828,87.61439579,8.023590924,41.63335401,47.18420565,28.92723496,33.48983106,70.56058897,84.0721525,43.16,2.302007897,1.655367584,0.3,3.586437496,8.6517659,1.759416047,1.913432864,2.57,1.300105645,-0.814374934,7.575003173,8.3,7.740461054,8.060660298,8.445793275,105.3460718,105.9701383,105.9472536,105.7818536
3/1/2009,46.55,-0.446478768,16.26507348,20.99881863,36.89004822,47.06067545,83.95072367,-0.402812347,-16.85130781,-17.42087027,-14.58236567,-14.27477171,-4.917837058,91.27528382,94.65900111,90.15382161,87.32377178,7.886000347,41.51943016,47.12918476,28.77008482,33.33268092,70.28951498,83.85533312,46.55,2.013050726,1.44443073,0.21,3.356687523,8.389836765,1.957068795,2.052250774,2.61,1.493382969,-0.43587041,7.846211953,8.7,7.915656948,8.049949298,8.700799355,103.8156577,106.1683112,106.1970323,106.1563056
4/1/2009,50.36,-0.576324424,15.72344937,20.86172259,38.1033239,46.27190816,84.37523206,-0.33086678,-18.72129784,-17.79329128,-14.71695856,-14.52976222,-4.791942576,91.24667447,93.80603183,90.42880852,88.39451361,7.832908813,41.4736588,47.08952409,28.88647788,33.5179129,70.36013668,84.24609035,50.36,1.777469293,1.267604844,0.16,3.18625771,8.219890643,2.20312794,2.260304978,2.77,1.637946393,-0.499820248,8.082617173,9,8.101710106,8.138598276,8.940657628,102.0278074,104.7063134,104.6781483,104.5018611
5/1/2009,57.46,-1.015761496,15.00386556,20.39432958,39.06080269,44.6997287,83.76053139,0.606109593,-15.53506012,-16.263339,-15.20144922,-12.98685694,-3.213789549,91.6960067,92.80288816,91.03419415,89.40642688,7.905367192,41.10233574,46.7727145,29.18273214,33.81416716,70.28506788,84.56040389,57.46,1.639669934,1.164742803,0.18,3.021168857,7.875489727,2.467114376,2.543618992,3.11,1.950328262,-0.078412784,8.277356835,9.4,8.262734834,8.234507921,9.033753484,98.29653243,102.1174659,102.2617027,102.5025589
6/1/2009,68.61,-1.229174618,15.83131123,21.1785598,39.94414041,46.33725193,86.28139235,-1.75185998,-14.72899409,-15.38288633,-15.42850593,-12.25378019,-2.94184636,92.27310179,92.40235238,91.78037604,90.5890547,7.922925171,41.10809478,46.72173733,29.13845211,33.76988713,70.2465469,84.6090951,68.61,1.585372778,1.138817226,0.18,2.971229428,7.730567846,2.658498083,2.806646396,3.54,2.167326322,0.000296182,8.336504606,9.5,8.305276484,8.245042433,9.157120314,95.38780278,100.6922767,100.9024114,101.3028033
7/1/2009,64.63,-1.958761004,15.7866374,20.85418177,39.64783167,46.38387106,86.03170273,-0.352165697,-14.00992195,-14.38359637,-14.08701155,-11.09513563,-1.310958052,93.03637868,93.374506,92.69130864,91.87717433,8.16551366,41.75669501,47.37085137,29.49247069,34.21718001,71.2491657,85.67088294,64.63,1.317446876,0.996513919,0.18,2.832499001,7.583830685,2.749372417,2.779888103,3.38,2.16499696,0.089395852,8.410147465,9.5,8.366719873,8.28302516,9.268820439,94.79671422,100.1199111,100.5230066,101.3864537
8/1/2009,72.87,-1.483835566,14.96476881,21.18555023,39.62079361,46.05450998,85.67530359,-0.521368919,-13.59900606,-12.7843219,-11.82911659,-9.571051795,-0.035806666,93.30910311,94.40651711,93.02087788,92.35018099,8.022273683,41.05341067,46.64783567,29.55222357,34.27693289,70.60563424,85.19977888,72.87,1.184345676,0.921603855,0.17,2.770056787,7.513346679,2.733321266,2.783433658,3.42,2.186340808,0.192023131,8.454221449,9.6,8.380926035,8.239787809,9.33121926,93.36435441,99.18878411,99.71468402,100.8726477
9/1/2009,67.47,-1.377942863,16.12950366,20.72249191,39.97835349,46.54954317,86.52789666,-0.884530301,-11.59442172,-10.0026268,-7.168759497,-7.302250211,0.693047932,94.81499003,95.11705952,94.36845726,93.30449815,8.164332718,41.62335056,47.19929771,29.61588715,34.34059648,71.23923772,85.71360952,67.47,1.066421311,0.856400341,0.12,2.727532259,7.493655649,2.823724703,2.749651351,3.28,2.139771522,0.120546408,8.519175442,9.8,8.414392415,8.212791367,9.441082115,91.90571904,98.00115988,98.69732684,100.2623589
10/1/2009,72.76,-0.223968294,15.90717998,20.96302921,39.12837723,46.39981335,85.52819058,0.648124444,-9.811284098,-8.552263195,-7.739476811,-5.569057925,3.265168154,95.31702112,95.42558032,94.93627512,94.03410368,8.201090326,41.98082911,47.64889945,29.54414784,34.30216632,71.52497695,86.1261008,72.76,1.011981918,0.837977115,0.07,2.700340445,7.376023326,2.81382397,2.750049822,3.32,2.156148047,0.222729231,8.51732397,10,8.388462519,8.140729082,9.497781178,90.73472907,96.95821474,97.54072626,98.83833534
11/1/2009,76.65,1.914587174,15.30338981,21.01999613,38.98336527,46.09771505,85.08108032,1.294872895,-5.767197527,-5.09653197,-6.210516802,-1.840311678,7.77389412,95.80135655,95.8156092,95.57321747,95.04111536,8.173368851,42.04951032,47.74709161,29.59344244,34.35146092,71.64295276,86.38519326,76.65,0.989527531,0.81939521,0.05,2.661237333,7.266314624,2.83747386,2.748168232,3.35,2.151212388,0.254710851,8.489083119,9.9,8.388794343,8.196164178,9.561447437,89.89888791,96.37999957,97.09715412,98.71072095
12/1/2009,74.32,2.814123123,15.496041,21.44201041,39.42713666,47.62957144,87.05670811,-1.096692028,-3.090005451,-1.061567048,-3.121568779,2.013349239,10.97200823,96.03899287,96.07605298,96.04328737,96.06748971,8.106154546,41.84580974,47.51148061,29.70279664,34.46081512,71.54860638,86.00943238,74.32,0.974907954,0.818034398,0.05,2.651795193,7.162266541,2.828413479,2.817475053,3.54,2.217058426,0.341311118,8.489177522,9.9,8.36973891,8.140543879,9.665695012,91.75597957,97.23867594,97.8453597,99.203282
1/1/2010,76.2,2.621111389,14.64019103,20.76554645,39.28235398,45.21223708,84.49459106,1.426096353,1.559623128,3.630216653,0.363798987,6.71061778,15.73053914,97.19415176,97.1767304,97.04907292,96.71938204,7.890513616,41.74400337,47.49889514,29.41197611,34.63693565,71.15597949,85.91118381,76.2,0.945647032,0.832892927,0.06,2.63571969,7.011578737,2.940994175,2.910503809,3.67,2.297513371,0.415925049,8.528662705,9.8,8.384007163,8.106748873,9.75757561,93.5784624,98.0285302,98.58277218,99.82104525
2/1/2010,73.69,2.151336358,15.93880087,21.10105026,39.66832119,47.35218284,87.02050404,-0.549018368,2.791584109,5.830279628,1.390021282,7.163026151,10.75973613,97.49923608,97.53247919,97.35922557,97.04147359,8.26920186,42.07764786,47.90278235,29.58192822,34.80688776,71.65957609,86.46832309,73.69,0.898572603,0.856197072,0.11,2.659331382,6.946075127,2.92663626,2.864711469,3.58,2.27297972,0.4934157,8.504597695,9.8,8.346927349,8.044998547,9.865325706,97.38602562,99.74246087,100.1144934,100.9483736
3/1/2010,78.92,2.286171439,15.924804,21.22187926,40.46379878,47.18057068,87.64436945,-1.068626622,6.15710844,8.062246891,3.753841462,9.384645228,12.88612593,98.63412255,98.21234994,98.61443793,98.57642298,8.25331394,42.41564913,48.246798,29.45434824,34.67930778,71.86999737,86.67722806,78.92,0.869650422,0.874811817,0.15,2.645097897,6.782769686,2.872820707,2.829012415,3.58,2.248370166,0.533786083,8.53612775,9.9,8.363774696,8.034000649,9.923835353,98.42715548,99.88204396,99.92441073,100.0428661
4/1/2010,84.89,2.289512903,15.43562678,21.19410353,41.05533042,46.56802045,87.62335087,-0.60932453,7.000778754,8.566687269,5.136919658,9.754366565,12.77316766,99.06349171,98.62477232,99.24956599,99.68529304,8.100175393,42.09692499,47.93459812,29.49841031,34.71341331,71.5953353,86.86035524,84.89,0.859192266,0.885422182,0.16,2.666422636,6.778780629,2.866588957,2.864388141,3.69,2.264969481,0.517809673,8.52140864,9.9,8.363296801,8.060974932,9.907216676,99.14428655,100.2698637,100.0216297,99.52283242
5/1/2010,75.2,1.972566214,14.99162929,21.08869555,41.03136595,45.67542756,86.70679351,0.519564041,7.420523609,9.282589514,7.870323779,9.891841096,11.47433532,100.2077706,100.1067759,100.039152,99.6652201,8.165796977,42.16082818,47.99003668,29.63835413,34.85335714,71.79918231,87.23480187,75.2,0.897367401,0.908805575,0.16,2.699894611,6.78482374,2.637442621,2.568220505,3.26,2.020987083,0.445189717,8.391264186,9.6,8.285677439,8.083927903,9.884156223,105.6937093,103.1425836,102.4433548,101.0086958
6/1/2010,74.9,0.995856418,15.88088651,21.90704319,42.41544319,47.32982293,89.74526611,-3.130602199,6.634295041,8.645430458,8.546028829,8.979526902,9.849653527,100.2505086,100.2990841,100.0218196,99.51176272,8.181495767,41.68244881,47.48528921,29.44880245,34.66380546,71.13125126,86.61284726,74.9,0.94957214,0.92082209,0.12,2.731918287,6.828106063,2.589341706,2.438625974,3.08,1.903886687,0.376865426,8.318038531,9.4,8.210433798,8.004963174,9.844262729,108.3858074,104.2073722,103.3121901,101.4783218
7/1/2010,75.62,1.34077848,16.0581922,21.59719383,41.56961913,47.33908876,88.90870788,-1.610445779,5.952395429,8.041383566,7.911594549,8.23257032,8.717561259,100.5177907,100.7619183,100.3221858,99.88662328,8.083755874,41.88388505,47.57373263,29.69111357,35.06099601,71.57499862,87.1894668,75.62,1.054083401,0.997007342,0.16,2.68262989,6.491902302,2.438680351,2.2592837,2.85,1.86392942,0.736941969,8.288424904,9.4,8.135962905,7.845017635,9.776661833,103.5907477,101.7512038,101.4190151,100.73205
8/1/2010,77.13,1.15017754,15.63095328,21.97136776,42.14953963,47.80091548,89.95045511,-2.950024248,6.390877194,7.79439948,7.178028046,8.001847706,8.503331419,100.5819874,101.1830434,100.4642669,100.2030229,8.258694241,41.80283569,47.43873143,29.50373201,34.87361445,71.30656769,86.90374952,77.13,1.094251318,1.020448701,0.16,2.727639822,6.525007142,2.131139011,1.976857624,2.54,1.637395551,0.684930223,8.294225937,9.5,8.131658217,7.821606297,9.774782805,102.0256788,100.5806841,100.5039227,100.3367252
9/1/2010,77.82,1.118312247,16.50833421,21.70914268,41.90664254,48.10264195,90.0092845,-2.763079864,5.491340544,6.707236616,6.676195481,7.003574366,7.754956932,101.1744558,101.4672603,100.9776223,100.5402218,8.292690922,42.0287255,47.67687342,29.52712395,34.8970064,71.55584945,87.08484609,77.82,1.096823056,1.016618791,0.15,2.742002277,6.52714257,2.12442166,1.956290992,2.5,1.600500049,0.616397667,8.314635583,9.5,8.098993946,7.687937859,9.779887635,101.0981229,99.81683526,99.81378438,99.79560135
